scene	saccadeindex	timestamp	saccadeduration	saccadedistance	saccadespeed	saccadeacceleration	saccadestartpointx	saccadestartpointy	saccadeendpointx	saccadeendpointy	saccadequality
main_taskpart1	185	87177	33	57.07323057	1.729491835	-1	312	415	366	425	1
main_taskpart1	186	87426	34	98.71934096	2.903510028	-1	366	439	460	432	1
main_taskpart1	187	87635	33	87.5086167	2.651776264	-1	455	434	523	431	1
main_taskpart1	188	87893	25	46.25299566	1.850119826	-1	521	438	563	432	1
main_taskpart1	189	88034	50	254.8589102	5.097178205	-1	562	435	310	447	1
main_taskpart1	190	88259	42	110.5441944	2.632004629	-1	322	459	393	452	1
main_taskpart1	191	88442	34	124.2282956	3.653773399	-1	386	449	269	444	1
main_taskpart1	192	88792	33	100.4716463	3.044595343	-1	280	446	367	456	1
main_taskpart1	193	89000	25	55.90776748	2.236310699	-1	358	453	412	446	1
main_taskpart1	194	89192	42	101.8897501	2.42594643	-1	401	446	493	455	1
main_taskpart1	195	89333	34	72.12059026	2.121193831	-1	488	450	550	446	1
main_taskpart1	196	89558	25	45.42215731	1.816886292	-1	553	454	598	454	1
main_taskpart1	197	89658	50	278.1096014	5.562192028	-1	598	452	325	462	1
main_taskpart1	198	89858	25	30.9567357	1.238269428	-1	324	462	295	461	1
main_taskpart1	199	90016	34	106.8265996	3.14195881	-1	301	478	388	451	1
main_taskpart1	200	90241	34	122.5041037	3.603061873	-1	383	450	500	472	1
main_taskpart1	201	90449	50	193.2955591	3.865911182	-1	501	469	311	483	1
main_taskpart1	202	90733	41	143.5102702	3.500250492	-1	317	489	452	492	1
main_taskpart1	203	90899	50	365.6344436	7.312688871	-1	455	485	816	536	1
main_taskpart1	204	91291	25	45.42196381	1.816878553	-1	814	543	858	553	1
main_taskpart1	205	91482	33	66.12833614	2.003888974	-1	859	560	797	553	1
main_taskpart1	206	91707	66	450.1914903	6.821083186	-1	798	550	1019	191	1
main_taskpart1	207	92115	42	84.95639883	2.022771401	-1	1021	178	1072	113	1
main_taskpart1	208	92331	67	480.3473619	7.16936361	-1	1070	110	862	527	1
main_taskpart1	209	92523	33	53.44211789	1.619458118	-1	857	541	815	555	1
main_taskpart1	210	93031	75	415.2229033	5.536305378	-1	808	561	1165	506	1
main_taskpart1	211	93164	34	114.8180182	3.377000535	-1	1175	510	1272	459	1
main_taskpart1	212	93356	25	53.50754195	2.140301678	-1	1257	460	1282	496	1
main_taskpart1	213	93456	75	601.1285098	8.015046798	-1	1276	498	715	397	1
main_taskpart1	216	94130	50	317.2959589	6.345919179	-1	664	199	369	119	1
main_taskpart1	217	94339	33	65.38521122	1.981370037	-1	364	94	349	152	1
main_taskpart1	218	94497	33	79.20455674	2.400138083	-1	350	141	414	174	1
main_taskpart1	219	94855	50	205.0602209	4.101204417	-1	406	169	592	191	1
main_taskpart1	220	95055	33	82.95343264	2.513740383	-1	594	200	671	180	1
main_taskpart1	221	95346	42	123.1279462	2.931617766	-1	660	180	775	181	1
main_taskpart1	222	95588	41	110.7794197	2.701937066	-1	775	177	874	185	1
main_taskpart1	223	95771	33	93.40445214	2.830437944	-1	870	187	951	191	1
main_taskpart1	224	95946	50	333.8441338	6.676882675	-1	950	193	627	216	1
main_taskpart1	225	96204	42	107.5804184	2.561438533	-1	632	213	716	201	1
main_taskpart1	226	96404	41	195.3602548	4.764884263	-1	705	211	879	209	1
main_taskpart1	227	96579	33	87.14470039	2.640748497	-1	879	200	955	206	1
main_taskpart1	228	96820	50	322.4112093	6.448224186	-1	954	208	635	227	1
main_taskpart1	230	98019	25	39.80507382	1.592202953	-1	642	220	635	259	1
main_taskpart1	231	98186	33	97.31470235	2.948930374	-1	637	257	725	259	1
main_taskpart1	232	98552	34	105.6587303	3.107609714	-1	716	271	812	277	1
main_taskpart1	233	98761	24	56.29777043	2.345740435	-1	817	255	870	272	1
main_taskpart1	234	98869	41	213.7575309	5.213598316	-1	862	275	661	266	1
main_taskpart1	235	99177	25	52.5279927	2.101119708	-1	656	273	704	256	1
main_taskpart1	236	99293	34	87.93381957	2.586288811	-1	696	262	609	255	1
main_taskpart1	237	99602	25	73.42402239	2.936960896	-1	625	260	697	263	1
main_taskpart1	238	99843	50	312.1054899	6.242109798	-1	687	274	392	208	1
main_taskpart1	239	100201	25	58.78326896	2.351330759	-1	392	199	446	210	1
main_taskpart1	240	100501	33	77.77390898	2.356785121	-1	434	215	372	245	1
main_taskpart1	241	100801	33	64.04142785	1.940649329	-1	369	250	429	238	1
main_taskpart1	242	101117	34	58.22286223	1.712437124	-1	421	247	386	286	1
main_taskpart1	243	101475	17	30.82068671	1.812981571	-1	386	277	405	253	1
main_taskpart1	244	101659	25	46.34794205	1.853917682	-1	401	250	357	248	1
main_taskpart1	245	101817	25	43.04349514	1.721739806	-1	366	250	404	266	1
main_taskpart1	246	102217	25	40.46691619	1.618676648	-1	399	266	372	295	1
main_taskpart1	247	102516	25	55.21321363	2.208528545	-1	375	319	422	291	1
main_taskpart1	248	102791	25	46.80563533	1.872225413	-1	424	306	385	295	1
main_taskpart1	249	103158	33	55.50325356	1.681916774	-1	398	302	351	315	1
main_taskpart1	250	103341	33	93.86517386	2.844399208	-1	359	311	429	292	1
main_taskpart1	251	104299	33	150.640357	4.564859302	-1	432	297	427	151	1
main_taskpart1	252	104507	25	47.54931229	1.901972492	-1	434	160	394	135	1
main_taskpart1	253	105090	16	23.57657809	1.473536131	-1	395	145	391	125	1
main_taskpart1	254	105614	50	215.4422138	4.308844276	-1	385	154	404	361	1
main_taskpart1	255	105856	25	58.20537004	2.328214802	-1	395	357	338	364	1
main_taskpart1	256	106072	42	116.8283716	2.781627895	-1	342	372	425	358	1
main_taskpart1	257	106605	34	84.45389351	2.483938044	-1	404	366	473	368	1
main_taskpart1	258	106914	33	69.07384831	2.093146919	-1	466	363	401	360	1
main_taskpart1	259	107247	25	44.34983258	1.773993303	-1	406	357	382	321	1
main_taskpart1	260	107413	25	39.2361356	1.569445424	-1	384	326	347	332	1
main_taskpart1	261	107621	42	86.704745	2.06439869	-1	358	317	420	321	1
main_taskpart1	262	108021	25	42.07496823	1.682998729	-1	420	333	384	313	1
main_taskpart1	263	108387	25	29.17262791	1.166905116	-1	394	294	395	323	1
main_taskpart1	264	108746	25	39.64545643	1.585818257	-1	423	326	397	302	1
main_taskpart1	265	109520	25	47.11531331	1.884612532	-1	403	294	387	259	1
main_taskpart1	266	109703	25	47.65995374	1.90639815	-1	390	258	399	214	1
main_taskpart1	267	110270	33	46.89936178	1.421192781	-1	410	203	430	162	1
main_taskpart1	268	110469	25	45.30227371	1.812090948	-1	437	167	394	162	1
main_taskpart1	269	111061	50	233.4502192	4.669004383	-1	399	155	614	174	1
main_taskpart1	270	111402	42	209.8915993	4.99741903	-1	613	172	408	210	1
main_taskpart1	271	111685	34	57.71350895	1.697456146	-1	412	197	399	251	1
main_taskpart1	272	112243	25	42.10658459	1.684263384	-1	408	250	375	273	1
main_taskpart1	273	112476	25	36.81024968	1.472409987	-1	369	292	398	299	1
main_taskpart1	274	112826	34	80.36540653	2.363688427	-1	401	301	395	226	1
main_taskpart1	275	113176	33	74.23828647	2.249645045	-1	403	245	398	172	1
main_taskpart1	276	113409	33	75.79439465	2.296799838	-1	399	169	430	237	1
main_taskpart1	277	113609	33	85.27320132	2.584036404	-1	422	232	410	148	1
main_taskpart1	278	113801	41	109.4094943	2.668524251	-1	401	158	412	260	1
main_taskpart1	279	114442	25	31.58062293	1.263224917	-1	411	265	414	234	1
main_taskpart1	280	114775	33	52.14334187	1.580101269	-1	412	226	414	277	1
main_taskpart1	281	115125	25	55.56043743	2.222417497	-1	421	278	411	320	1
main_taskpart1	282	115566	17	20.26422906	1.192013474	-1	414	320	397	331	1
main_taskpart1	283	116124	17	26.34241956	1.549554092	-1	396	328	370	330	1
main_taskpart1	284	116399	25	45.0647024	1.802588096	-1	372	340	335	354	1
main_taskpart1	285	116582	33	108.5277476	3.288719625	-1	329	366	437	366	1
main_taskpart1	286	116882	25	40.28180221	1.611272088	-1	431	367	392	369	1
main_taskpart1	287	117240	33	128.9779838	3.908423752	-1	397	377	374	251	1
main_taskpart1	288	117723	17	39.63146212	2.331262477	-1	372	270	411	277	1
main_taskpart1	289	118189	25	40.99796722	1.639918689	-1	405	276	388	241	1
main_taskpart1	290	118631	25	47.90535095	1.916214038	-1	393	233	435	242	1
main_taskpart1	291	118822	34	55.34246284	1.627719495	-1	434	230	382	233	1
main_taskpart1	293	119622	33	60.61394526	1.83678622	-1	399	242	449	235	1
main_taskpart1	294	119930	50	262.0999598	5.241999195	-1	447	246	700	272	1
main_taskpart1	295	120313	58	309.0542307	5.328521219	-1	699	273	395	279	1
main_taskpart1	296	120621	25	38.90999203	1.556399681	-1	399	261	392	298	1
main_taskpart1	297	121337	50	199.2397304	3.984794607	-1	407	292	372	146	1
main_taskpart1	298	121554	16	27.48379969	1.71773748	-1	381	146	408	151	1
main_taskpart1	299	121904	25	33.70232207	1.348092883	-1	406	153	389	181	1
main_taskpart1	300	122253	17	28.1245155	1.654383265	-1	389	189	381	215	1
main_taskpart1	301	122611	42	106.1690418	2.527834328	-1	379	243	387	335	1
main_taskpart1	302	123044	25	55.06450678	2.202580271	-1	370	330	422	323	1
main_taskpart1	303	123269	42	162.003127	3.85721731	-1	423	334	385	195	1
main_taskpart1	304	123502	59	127.1481753	2.155053819	-1	384	195	386	312	1
main_taskpart1	305	124027	25	43.62640163	1.745056065	-1	400	309	357	302	1
main_taskpart1	306	124827	25	72.02651962	2.881060785	-1	363	299	433	303	1
main_taskpart1	307	125060	25	39.97366596	1.598946638	-1	415	295	377	304	1
main_taskpart1	308	125293	33	69.9677455	2.120234712	-1	382	296	360	231	1
main_taskpart1	309	125626	42	88.90755566	2.116846563	-1	365	239	366	324	1
main_taskpart1	310	125809	25	46.90244637	1.876097855	-1	372	318	356	361	1
main_taskpart1	311	125984	25	41.8305926	1.673223704	-1	363	364	322	360	1
main_taskpart1	312	126126	33	115.5038934	3.500117983	-1	332	364	443	364	1
main_taskpart1	313	126517	34	85.31665732	2.509313451	-1	438	363	374	324	1
main_taskpart1	314	126842	41	152.4255239	3.717695704	-1	381	328	354	183	1
main_taskpart1	315	127242	25	69.66883517	2.786753407	-1	357	193	377	130	1
main_taskpart1	316	127433	50	144.3350857	2.886701715	-1	383	148	276	203	1
main_taskpart1	317	127641	17	32.2529059	1.897229759	-1	273	205	273	237	1
main_taskpart1	318	127866	42	125.3458574	2.984425176	-1	280	224	337	327	1
main_taskpart1	319	128066	25	57.37869191	2.295147676	-1	341	322	350	376	1
main_taskpart1	320	128258	34	80.65495679	2.372204611	-1	350	369	424	362	1
main_taskpart1	321	128484	41	235.1731169	5.73592968	-1	423	356	653	394	1
main_taskpart1	322	128667	25	49.41038156	1.976415262	-1	655	400	629	363	1
main_taskpart1	323	128833	59	293.9447976	4.982115214	-1	633	361	377	335	1
main_taskpart1	324	129216	25	68.4798338	2.739193352	-1	356	333	423	342	1
main_taskpart1	325	129500	25	51.20426607	2.048170643	-1	427	344	400	302	1
main_taskpart1	326	129824	25	39.59306529	1.583722612	-1	400	294	439	300	1
main_taskpart1	327	130016	33	81.60199777	2.472787811	-1	433	302	371	353	1
main_taskpart1	328	130208	25	55.4346535	2.21738614	-1	373	358	320	363	1
main_taskpart1	329	130407	42	115.4511185	2.748836154	-1	314	360	420	350	1
main_taskpart1	330	130591	33	140.0837578	4.244962357	-1	424	353	370	225	1
main_taskpart1	331	131015	34	122.2748514	3.596319159	-1	361	226	377	327	1
main_taskpart1	332	131274	24	36.5170729	1.521544704	-1	371	323	354	355	1
main_taskpart1	333	131590	42	149.073267	3.5493635	-1	362	359	341	262	1
main_taskpart1	334	131881	34	88.691162	2.608563588	-1	348	269	432	267	1
main_taskpart1	335	132148	33	115.1830119	3.4903943	-1	439	278	329	275	1
main_taskpart1	336	132323	41	116.0270843	2.829928885	-1	339	276	434	270	1
main_taskpart1	337	132747	25	57.08819956	2.283527982	-1	438	267	494	275	1
main_taskpart1	338	132972	42	130.8423498	3.115294044	-1	487	274	379	339	1
main_taskpart1	339	133272	33	68.33201994	2.070667271	-1	382	336	439	329	1
main_taskpart1	340	133422	42	102.8082925	2.447816488	-1	431	338	371	365	1
main_taskpart1	341	133639	50	283.584297	5.671685939	-1	363	357	625	364	1
main_taskpart1	342	133872	50	223.9729131	4.479458263	-1	626	358	414	327	1
main_taskpart1	343	134088	34	95.45168029	2.807402361	-1	408	309	362	243	1
main_taskpart1	344	134272	24	50.79625458	2.116510608	-1	360	249	402	234	1
main_taskpart1	345	134588	50	291.2088321	5.824176643	-1	398	237	632	372	1
main_taskpart1	346	134805	24	42.45508324	1.768961802	-1	632	372	668	351	1
main_taskpart1	347	135029	34	67.35616902	1.981063795	-1	672	362	610	364	1
main_taskpart1	348	135338	41	177.0686104	4.318746594	-1	612	360	787	368	1
main_taskpart1	349	135537	42	116.7622131	2.780052692	-1	792	357	894	385	1
main_taskpart1	350	135821	25	75.12831949	3.00513278	-1	887	379	962	378	1
main_taskpart1	351	135979	50	354.591023	7.09182046	-1	963	375	617	386	1
main_taskpart1	352	136345	50	125.8263891	2.516527782	-1	608	366	681	356	1
main_taskpart1	353	136603	34	151.1180276	4.44464787	-1	695	355	842	355	1
main_taskpart1	354	136887	33	86.01324093	2.606461846	-1	844	359	923	365	1
main_taskpart1	355	137020	50	324.1665025	6.483330049	-1	924	372	694	208	1
main_taskpart1	356	137178	33	66.24175768	2.00732599	-1	697	206	645	176	1
main_taskpart1	357	137569	42	165.2037025	3.933421489	-1	654	179	804	167	1
main_taskpart1	358	137828	58	245.2491692	4.228433951	-1	806	180	666	377	1
main_taskpart1	359	138036	25	47.26728752	1.890691501	-1	658	381	621	405	1
main_taskpart1	360	138261	25	69.52104565	2.780841826	-1	624	392	689	390	1
main_taskpart1	361	138427	42	95.81000998	2.281190714	-1	683	393	773	395	1
main_taskpart1	362	138644	33	86.17664641	2.611413527	-1	770	394	855	398	1
main_taskpart1	363	138827	33	73.05562446	2.213806802	-1	847	399	914	401	1
main_taskpart1	364	138935	42	265.5969812	6.323737648	-1	910	412	663	463	1
main_taskpart1	365	139110	33	57.00054942	1.727289376	-1	659	447	698	461	1
main_taskpart1	366	139493	42	167.0428185	3.977209965	-1	698	458	665	611	1
main_taskpart1	367	139810	41	90.97219769	2.21883409	-1	661	603	732	593	1
main_taskpart1	368	140184	50	245.4392021	4.908784041	-1	726	596	969	588	1
main_taskpart1	370	141717	33	91.60561842	2.775927831	-1	669	589	747	591	1
main_taskpart1	372	142508	33	117.6015896	3.563684534	-1	1006	234	1080	152	1
main_taskpart1	373	142724	59	460.5308025	7.805606822	-1	1082	177	656	277	1
main_taskpart1	374	142908	50	258.581632	5.171632641	-1	645	275	392	267	1
main_taskpart1	375	143182	34	70.75260872	2.08095908	-1	398	258	449	275	1
main_taskpart1	376	143399	33	95.02064045	2.879413347	-1	443	272	363	298	1
main_taskpart1	377	143765	34	83.98906159	2.470266517	-1	371	310	412	259	1
main_taskpart1	378	144007	33	83.92780286	2.543266753	-1	415	256	335	247	1
main_taskpart1	379	144190	42	202.2063162	4.8144361	-1	338	255	194	149	1
main_taskpart1	380	144415	50	282.921877	5.65843754	-1	203	148	416	278	1
main_taskpart1	381	144656	17	33.15288134	1.950169491	-1	431	284	452	260	1
main_taskpart1	382	144873	33	92.84068927	2.81335422	-1	450	268	367	233	1
main_taskpart1	383	145348	41	125.2883459	3.055813316	-1	378	228	362	349	1
main_taskpart1	384	145731	66	514.794308	7.799913758	-1	374	352	831	562	1
main_taskpart1	385	145906	33	131.4822287	3.98430996	-1	832	566	958	598	1
main_taskpart1	386	146139	42	283.4625448	6.74910821	-1	949	592	668	592	1
main_taskpart1	387	146347	42	277.6260506	6.610144061	-1	670	592	943	595	1
main_taskpart2	388	146672	50	365.1366008	7.302732016	-1	942	594	666	375	1
main_taskpart2	389	146913	59	271.5408482	4.602387258	-1	666	373	577	180	1
main_taskpart2	390	147146	50	202.3060113	4.046120225	-1	563	166	405	96	1
main_taskpart2	391	147321	34	183.5620901	5.398885004	-1	406	89	556	190	1
main_taskpart2	392	147488	25	38.17259677	1.526903871	-1	559	188	526	201	1
main_taskpart2	393	147646	25	46.75136932	1.870054773	-1	531	205	489	201	1
main_taskpart2	394	147746	33	137.8481065	4.17721535	-1	498	205	635	207	1
main_taskpart2	395	147946	42	138.3317019	3.29361195	-1	627	211	727	197	1
main_taskpart2	396	148221	25	96.64231137	3.865692455	-1	728	210	824	221	1
main_taskpart2	397	148412	34	92.48537902	2.720158206	-1	801	224	878	210	1
main_taskpart2	398	148512	59	397.7082891	6.74081846	-1	878	214	515	229	1
main_taskpart2	399	148912	25	51.84327112	2.073730845	-1	508	228	532	267	1
main_taskpart2	400	149104	41	144.0512201	3.513444394	-1	526	268	649	269	1
main_taskpart2	401	149303	34	85.46425363	2.513654519	-1	663	265	748	269	1
main_taskpart2	402	150145	16	33.2920939	2.080755869	-1	587	291	605	319	1
main_taskpart2	403	150311	33	104.0736199	3.153746058	-1	591	323	688	332	1
main_taskpart2	404	150553	33	109.392056	3.314910789	-1	673	341	762	334	1
main_taskpart2	405	150703	50	221.4497332	4.428994664	-1	761	325	564	307	1
main_taskpart2	406	150994	33	141.915233	4.300461607	-1	554	296	692	296	1
main_taskpart2	407	151202	34	122.6043292	3.606009681	-1	684	287	784	284	1
main_taskpart2	408	151652	25	31.40211793	1.256084717	-1	792	286	823	281	1
main_taskpart2	409	151760	34	82.96016256	2.440004781	-1	819	305	770	279	1
main_taskpart2	410	152168	33	86.92099738	2.633969617	-1	765	288	836	283	1
main_taskpart2	411	152451	50	241.9598682	4.839197364	-1	829	301	605	334	1
main_taskpart2	412	152676	25	42.90185406	1.716074163	-1	613	329	575	327	1
main_taskpart2	413	152784	34	132.6964255	3.902836043	-1	571	340	698	328	1
main_taskpart2	414	153109	42	136.0531844	3.239361533	-1	691	334	564	365	1
main_taskpart2	415	153284	17	21.17255388	1.245444346	-1	562	381	543	372	1
main_taskpart2	416	153467	34	81.01239285	2.382717437	-1	549	377	627	381	1
main_taskpart2	417	153667	34	118.6279205	3.489056486	-1	629	379	738	380	1
main_taskpart2	418	153884	33	82.08856085	2.487532147	-1	739	385	818	379	1
main_taskpart2	419	154075	50	190.0379332	3.800758664	-1	817	374	650	397	1
main_taskpart2	420	154250	33	79.41856617	2.406623217	-1	647	390	721	384	1
main_taskpart2	421	154458	34	105.8470989	3.113149967	-1	717	379	818	381	1
main_taskpart2	422	154617	58	294.5050113	5.077672609	-1	814	372	579	450	1
main_taskpart2	423	154792	33	71.78239449	2.175224075	-1	578	439	515	433	1
main_taskpart2	424	155008	33	111.8269314	3.388694892	-1	521	436	632	445	1
main_taskpart2	425	155175	41	104.4089758	2.546560384	-1	639	435	736	443	1
main_taskpart2	426	155374	42	124.9867537	2.975875089	-1	735	442	840	442	1
main_taskpart2	427	155591	33	100.2755137	3.038651929	-1	838	457	887	518	1
main_taskpart2	428	155866	50	216.7791378	4.335582755	-1	889	527	677	510	1
main_taskpart2	429	156099	42	148.5067636	3.535875323	-1	676	505	538	539	1
main_taskpart2	430	156299	50	141.5120565	2.83024113	-1	542	551	635	558	1
main_taskpart2	431	156524	75	374.8470132	4.997960176	-1	639	544	507	203	1
main_taskpart2	432	156799	66	502.0863958	7.607369633	-1	508	195	959	251	1
main_taskpart2	433	157248	42	93.28886475	2.221163446	-1	968	276	891	241	1
main_taskpart2	436	157740	66	482.6763073	7.313277383	-1	851	216	388	210	1
main_taskpart2	437	158206	33	51.6183856	1.564193503	-1	381	192	425	191	1
main_taskpart2	439	158631	33	71.59934815	2.169677217	-1	864	250	933	264	1
main_taskpart2	440	158847	33	79.30257438	2.403108315	-1	923	257	991	259	1
main_taskpart2	441	159280	34	78.24297795	2.301264057	-1	997	267	933	258	1
main_taskpart2	442	159480	58	473.3172198	8.160641721	-1	936	264	480	204	1
main_taskpart2	443	159663	34	99.09950259	2.914691253	-1	479	211	390	201	1
main_taskpart2	444	159838	25	57.86329461	2.314531785	-1	398	209	342	217	1
main_taskpart2	445	160063	33	91.62050506	2.776378941	-1	357	218	447	230	1
main_taskpart2	446	160246	34	97.71146492	2.873866615	-1	442	227	356	230	1
main_taskpart2	447	160429	67	538.1475779	8.032053402	-1	366	227	890	242	1
main_taskpart2	448	160729	59	430.2580364	7.292509092	-1	901	243	538	390	1
main_taskpart2	449	160979	33	82.66312885	2.504943298	-1	526	388	485	341	1
main_taskpart2	452	161729	41	126.3889185	3.082656548	-1	415	221	424	146	1
main_taskpart2	453	161879	33	99.51432182	3.01558551	-1	430	146	519	146	1
main_taskpart2	454	162395	25	32.89145837	1.315658335	-1	524	141	492	138	1
main_taskpart2	455	162736	25	51.29548264	2.051819305	-1	495	141	545	140	1
main_taskpart2	456	163119	34	139.3355077	4.098103168	-1	551	147	421	196	1
main_taskpart2	457	163311	58	551.9687779	9.516703067	-1	424	199	964	295	1
main_taskpart2	458	163578	33	65.83742835	1.995073586	-1	953	302	971	246	1
main_taskpart2	459	163711	58	397.2099106	6.848446734	-1	976	244	610	151	1
main_taskpart2	460	163919	25	64.08966624	2.56358665	-1	607	148	670	145	1
main_taskpart2	461	164344	25	40.13995401	1.60559816	-1	649	140	686	146	1
